15	3	1	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	3	2	exp	G001418585	0.191623	0.31312	0.1917476762303757
15	3	2	exp	G001418655	0.175591	0.40376	0.19073941775564515
15	3	2	exp	G001419695	0.20066	0.22162	0.20706014564540165
15	3	2	exp	G001419745	0.211191	0.25405	0.2047716285417885
15	3	2	exp	G001493375	0.226442	0.15647	0.25359525283616025
15	3	2	exp	G001509795	0.198779	0.26962	0.18582832760068574
15	3	2	exp	G001511815	0.200235	0.31733	0.1907826677414511
15	3	2	exp	G001513975	0.185404	0.30655	0.18761832760068572
15	3	2	exp	G001514045	0.151786	0.45489	0.1857321505899715
15	3	2	exp	G001611795	0.189126	0.32794	0.18993721243087963
15	3	2	exp	G001646665	0.218411	0.22408	0.20902606836989673
15	3	2	exp	G001654495	0.203638	0.2668	0.19407266774145115
15	3	2	exp	G001660045	0.20178	0.28211	0.1971534510076151
15	3	2	exp	G001693675	0.227122	0.17131	0.23886606836989677
15	3	2	exp	G001729485	0.217909	0.23865	0.21429213775486344
15	3	2	exp	G001746425	0.221718	0.20719	0.22637606836989677
15	3	2	exp	G001750785	0.226529	0.20309	0.22310606836989677
15	3	2	exp	G001751375	0.225638	0.18137	0.25825525283616024
15	3	2	exp	G001905365	0.219433	0.22021	0.21435606836989674
15	3	2	exp	G900090125	0.223732	0.15643	0.25757525283616023
15	3	2	exp	G900142575	0.226665	0.20306	0.24224698941025716
15	3	3	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	3	3	uniform	G000009765	0.173186	0.36889	0.17967290581179787
15	3	3	uniform	G000010605	0.190975	0.31986	0.19167921862920134
15	3	3	uniform	G000091305	0.153302	0.46656	0.1755672413243883
15	3	3	uniform	G000092385	0.194606	0.35239	0.2119638966153536
15	3	3	uniform	G000147815	0.194664	0.33591	0.2107238966153536
15	3	3	uniform	G000156435	0.178286	0.3503	0.18717984204690769
15	3	3	uniform	G000158915	0.193797	0.35712	0.2178538966153536
15	3	3	uniform	G000158935	0.180399	0.36852	0.19143984204690767
15	3	3	uniform	G000158955	0.174251	0.37384	0.1912398420469077
15	3	3	uniform	G000163875	0.193454	0.2948	0.21443222809137935
15	3	3	uniform	G000203835	0.180946	0.37539	0.19149984204690768
15	3	3	uniform	G000204605	0.187723	0.32526	0.19052326412245735
15	3	3	uniform	G000213055	0.198469	0.25909	0.21774943792618925
15	3	3	uniform	G000225525	0.227778	0.0324	0.18369984204690765
15	3	3	uniform	G000240165	0.205039	0.29875	0.21427389661535362
15	3	3	uniform	G000242715	0.22912	0.00035	0.2057798420469077
15	3	3	uniform	G000253235	0.18987	0.3458	0.1856122280913794
15	3	3	uniform	G000317595	0.153534	0.42106	0.17191831887868547
15	3	3	uniform	G000331005	0.174226	0.39404	0.19514326412245733
15	3	3	uniform	G000342125	0.199183	0.29358	0.19390279513236963
15	3	3	uniform	G000349325	0.175425	0.38173	0.18271984204690767
15	3	3	uniform	G000373565	0.213193	0.01461	0.19571300576276443
15	3	3	uniform	G000373665	0.21185	0.03667	0.2190138966153536
15	3	3	uniform	G000375725	0.223835	0.03026	0.19106921862920132
15	3	3	uniform	G000376565	0.179511	0.39733	0.18889326412245733
15	3	3	uniform	G000380165		0.2569838966153536
15	3	3	uniform	G000381025	0.207377	0.21028	0.2548638966153536
15	3	3	uniform	G000384175	0.212428	0.03391	0.1856522280913794
15	3	3	uniform	G000424785	0.205407	0.26253	0.23809389661535357
15	3	3	uniform	G000424825	0.202902	0.26049	0.22117389661535358
15	3	3	uniform	G000424845	0.20235	0.20881	0.2331138966153536
15	3	3	uniform	G000424965	0.202479	0.22783	0.23809389661535357
15	3	3	uniform	G000426325	0.201311	0.24208	0.21400389661535357
15	3	3	uniform	G000444875	0.182885	0.35608	0.17512984204690768
15	3	3	uniform	G000497405	0.200635	0.20134	0.2435038966153536
15	3	3	uniform	G000497425	0.18956	0.31608	0.20099140197821225
15	3	3	uniform	G000497445	0.177582	0.36132	0.1890798420469077
15	3	3	uniform	G000695235	0.192783	0.34902	0.1685127051828271
15	3	3	uniform	G000716215	0.17165	0.39019	0.18785984204690767
15	3	3	uniform	G000716675	0.187894	0.35613	0.1847730057627644
15	3	3	uniform	G000716805	0.174575	0.38138	0.19550290581179786
15	3	3	uniform	G000717025	0.188914	0.30413	0.19581921862920132
15	3	3	uniform	G000717745	0.189339	0.32756	0.18382650713340018
15	3	3	uniform	G000718015	0.195703	0.28952	0.1748485731498758
15	3	3	uniform	G000718095	0.185423	0.31535	0.19575140197821228
15	3	3	uniform	G000718315	0.185742	0.34144	0.18678984204690768
15	3	3	uniform	G000718595	0.187993	0.32336	0.1869822280913794
15	3	3	uniform	G000718635	0.196566	0.30706	0.19311279513236965
15	3	3	uniform	G000718985	0.199042	0.25249	0.22392389661535358
15	3	3	uniform	G000719135	0.211724	0.22645	0.24557389661535362
15	3	3	uniform	G000719265	0.194948	0.2799	0.18847279513236964
15	3	3	uniform	G000719335	0.194888	0.32439	0.19613222809137937
15	3	3	uniform	G000719955	0.194667	0.29132	0.19254943792618928
15	3	3	uniform	G000720455	0.19402	0.3254	0.20346222809137937
15	3	3	uniform	G000720475	0.18556	0.32823	0.19287300576276445
15	3	3	uniform	G000721105	0.170495	0.38074	0.18098984204690766
15	3	3	uniform	G000721235	0.183626	0.35095	0.1877398420469077
15	3	3	uniform	G000721265	0.19835	0.26035	0.21960140197821224
15	3	3	uniform	G000721275	0.194175	0.35497	0.1903222280913794
15	3	3	uniform	G000721445	0.205168	0.28638	0.23444389661535356
15	3	3	uniform	G000725495	0.179922	0.36218	0.18263290581179786
15	3	3	uniform	G000725795	0.182272	0.30413	0.1884698420469077
15	3	3	uniform	G000745345	0.207404	0.25901	0.22614389661535358
15	3	3	uniform	G000802245	0.182333	0.25739	0.20612984204690768
15	3	3	uniform	G000818195	0.224249	0.03457	0.19975140197821223
15	3	3	uniform	G000819545	0.179476	0.12631	0.19316984204690768
15	3	3	uniform	G000827005	0.192774	0.30655	0.19340743382325787
15	3	3	uniform	G000830005	0.189153	0.3508	0.18303222809137937
15	3	3	uniform	G000935125	0.186315	0.30555	0.16131821627112447
15	3	3	uniform	G000938975	0.194479	0.35518	0.20727389661535361
15	3	3	uniform	G000964305	0.202973	0.24136	0.23823389661535355
15	3	3	uniform	G000968255	0.172942	0.38611	0.18185290581179786
15	3	3	uniform	G000993785	0.206172	0.22868	0.2374938966153536
15	3	3	uniform	G001005085	0.179451	0.38936	0.18703984204690768
15	3	3	uniform	G001011035	0.209254	0.29361	0.22794389661535364
15	3	3	uniform	G001013905	0.181913	0.36792	0.18139984204690768
15	3	3	uniform	G001083795	0.210842	0.25479	0.2452938966153536
15	3	3	uniform	G001187435	0.199379	0.27555	0.19141279513236964
15	3	3	uniform	G001278075	0.185179	0.3516	0.19867222809137935
15	3	3	uniform	G001279695	0.185635	0.33683	0.19192222809137938
15	3	3	uniform	G001279725	0.193181	0.28357	0.20648222809137937
15	3	3	uniform	G001279985	0.179349	0.35447	0.1860198420469077
15	3	3	uniform	G001298575	0.180568	0.38486	0.19213326412245735
15	3	3	uniform	G001418335	0.177408	0.34666	0.19196290581179787
15	3	3	uniform	G001418415	0.182346	0.33543	0.19376984204690767
15	3	3	uniform	G001418465	0.186619	0.34049	0.18731300576276444
15	3	3	uniform	G001418495	0.188951	0.24713	0.19736389661535364
15	3	3	uniform	G001418585	0.175291	0.38511	0.18602984204690765
15	3	3	uniform	G001418655	0.174557	0.38724	0.17668290581179785
15	3	3	uniform	G001419695	0.18222	0.30578	0.19948984204690767
15	3	3	uniform	G001419745	0.184228	0.3471	0.18557300576276442
15	3	3	uniform	G001493375	0.210975	0.22773	0.23423389661535363
15	3	3	uniform	G001509795	0.177978	0.34625	0.1784198420469077
15	3	3	uniform	G001511815	0.180135	0.39201	0.18022984204690767
15	3	3	uniform	G001513975	0.168238	0.39438	0.18020984204690768
15	3	3	uniform	G001514045	0.173539	0.38726	0.18663984204690764
15	3	3	uniform	G001611795	0.175935	0.38168	0.1818098420469077
15	3	3	uniform	G001646665	0.183864	0.34431	0.1821122280913794
15	3	3	uniform	G001654495	0.182935	0.34468	0.18351984204690766
15	3	3	uniform	G001660045	0.180672	0.35916	0.1890298420469077
15	3	3	uniform	G001693675	0.193775	0.29627	0.21195222809137937
15	3	3	uniform	G001729485	0.123153	0.54682	0.12249680858271647
15	3	3	uniform	G001746425	0.193132	0.30767	0.1994622280913794
15	3	3	uniform	G001750785	0.192263	0.30086	0.1961922280913794
15	3	3	uniform	G001751375	0.204955	0.24515	0.2388938966153536
15	3	3	uniform	G001905365	0.187509	0.31872	0.18577921862920133
15	3	3	uniform	G900090125	0.202973	0.24136	0.23821389661535358
15	3	3	uniform	G900142575	0.204919	0.28081	0.2269038966153536
15	3	3	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	3	3	exp	G000009765	0.174161	0.35909	0.18062421029249134
15	3	3	exp	G000010605	0.19284	0.30809	0.1923300437919366
15	3	3	exp	G000091305	0.154771	0.4492	0.17743790305165247
15	3	3	exp	G000092385	0.195705	0.34557	0.21077231569697663
15	3	3	exp	G000147815	0.195796	0.33169	0.20953231569697664
15	3	3	exp	G000156435	0.179872	0.3421	0.1882344076676145
15	3	3	exp	G000158915	0.194681	0.35542	0.21666231569697664
15	3	3	exp	G000158935	0.181666	0.35643	0.19249440766761453
15	3	3	exp	G000158955	0.175551	0.36298	0.19229440766761452
15	3	3	exp	G000163875	0.195052	0.28208	0.2147021697138502
15	3	3	exp	G000203835	0.182498	0.36491	0.19255440766761453
15	3	3	exp	G000204605	0.188999	0.31687	0.19153859791219136
15	3	3	exp	G000213055	0.199632	0.25101	0.2179260988009759
15	3	3	exp	G000225525	0.233554	0.03042	0.18475440766761447
15	3	3	exp	G000240165	0.205749	0.29715	0.21308231569697664
15	3	3	exp	G000242715	0.239077	0.00033	0.20683440766761452
15	3	3	exp	G000253235	0.191626	0.33473	0.1858821697138502
15	3	3	exp	G000317595	0.154388	0.41089	0.1737852794898201
15	3	3	exp	G000331005	0.175843	0.38003	0.19615859791219137
15	3	3	exp	G000342125	0.200557	0.28867	0.1924701550152993
15	3	3	exp	G000349325	0.176543	0.37162	0.1837744076676145
15	3	3	exp	G000373565	0.21334	0.01465	0.1962586679156634
15	3	3	exp	G000373665	0.211643	0.03647	0.21782231569697663
15	3	3	exp	G000375725	0.224721	0.03132	0.1917200437919366
15	3	3	exp	G000376565	0.180787	0.38753	0.18990859791219133
15	3	3	exp	G000380165		0.25579231569697664
15	3	3	exp	G000381025	0.208315	0.20407	0.2536723156969766
15	3	3	exp	G000384175	0.21002	0.03667	0.18592216971385023
15	3	3	exp	G000424785	0.206615	0.25736	0.23690231569697662
15	3	3	exp	G000424825	0.204042	0.25185	0.21998231569697663
15	3	3	exp	G000424845	0.203217	0.20331	0.2319223156969766
15	3	3	exp	G000424965	0.203475	0.22226	0.23690231569697662
15	3	3	exp	G000426325	0.202803	0.23619	0.21281231569697662
15	3	3	exp	G000444875	0.184168	0.35003	0.1761844076676145
15	3	3	exp	G000497405	0.201742	0.19543	0.24231231569697664
15	3	3	exp	G000497425	0.191575	0.30319	0.20144017831033323
15	3	3	exp	G000497445	0.178776	0.35433	0.19013440766761452
15	3	3	exp	G000695235	0.191427	0.35432	0.16365481063534343
15	3	3	exp	G000716215	0.172485	0.37944	0.1889144076676145
15	3	3	exp	G000716675	0.189564	0.34915	0.1853186679156634
15	3	3	exp	G000716805	0.175913	0.3684	0.19645421029249133
15	3	3	exp	G000717025	0.190738	0.29276	0.1964700437919366
15	3	3	exp	G000717745	0.189616	0.32654	0.18086141925320776
15	3	3	exp	G000718015	0.19602	0.28734	0.17125254971391965
15	3	3	exp	G000718095	0.187323	0.30236	0.1962001783103332
15	3	3	exp	G000718315	0.187077	0.33524	0.18784440766761454
15	3	3	exp	G000718595	0.189844	0.31208	0.18725216971385023
15	3	3	exp	G000718635	0.197909	0.30296	0.19168015501529934
15	3	3	exp	G000718985	0.200174	0.24455	0.22273231569697663
15	3	3	exp	G000719135	0.212711	0.22278	0.24438231569697666
15	3	3	exp	G000719265	0.196067	0.27347	0.18704015501529933
15	3	3	exp	G000719335	0.196779	0.31475	0.1964021697138502
15	3	3	exp	G000719955	0.196328	0.28355	0.19272609880097596
15	3	3	exp	G000720455	0.195917	0.31643	0.2037321697138502
15	3	3	exp	G000720475	0.186876	0.32113	0.19341866791566342
15	3	3	exp	G000721105	0.172003	0.37007	0.18204440766761448
15	3	3	exp	G000721235	0.184864	0.34118	0.18879440766761454
15	3	3	exp	G000721265	0.200081	0.25011	0.22005017831033322
15	3	3	exp	G000721275	0.195939	0.34403	0.1905921697138502
15	3	3	exp	G000721445	0.206118	0.28306	0.2332523156969766
15	3	3	exp	G000725495	0.181085	0.35321	0.18358421029249133
15	3	3	exp	G000725795	0.183665	0.29576	0.18952440766761455
15	3	3	exp	G000745345	0.208612	0.25585	0.22495231569697663
15	3	3	exp	G000802245	0.183118	0.24773	0.20718440766761448
15	3	3	exp	G000818195	0.221823	0.03649	0.2002001783103332
15	3	3	exp	G000819545	0.179363	0.1261	0.1942244076676145
15	3	3	exp	G000827005	0.194046	0.29975	0.1936081519528864
15	3	3	exp	G000830005	0.19065	0.33982	0.1833021697138502
15	3	3	exp	G000935125	0.185137	0.3103	0.1564381836339649
15	3	3	exp	G000938975	0.195523	0.35098	0.20608231569697666
15	3	3	exp	G000964305	0.203967	0.23582	0.2370423156969766
15	3	3	exp	G000968255	0.173916	0.37753	0.18280421029249133
15	3	3	exp	G000993785	0.207445	0.22278	0.23630231569697663
15	3	3	exp	G001005085	0.181166	0.38175	0.18809440766761448
15	3	3	exp	G001011035	0.210299	0.28589	0.22675231569697665
15	3	3	exp	G001013905	0.183082	0.35997	0.1824544076676145
15	3	3	exp	G001083795	0.212048	0.2517	0.24410231569697666
15	3	3	exp	G001187435	0.200838	0.27036	0.18998015501529933
15	3	3	exp	G001278075	0.187358	0.33933	0.19894216971385018
15	3	3	exp	G001279695	0.187549	0.32692	0.1921921697138502
15	3	3	exp	G001279725	0.195059	0.27292	0.20675216971385021
15	3	3	exp	G001279985	0.18081	0.34209	0.18707440766761452
15	3	3	exp	G001298575	0.181848	0.37702	0.19314859791219136
15	3	3	exp	G001418335	0.17856	0.33714	0.19291421029249134
15	3	3	exp	G001418415	0.183646	0.32733	0.1948244076676145
15	3	3	exp	G001418465	0.188331	0.33351	0.18785866791566344
15	3	3	exp	G001418495	0.190164	0.23746	0.19617231569697663
15	3	3	exp	G001418585	0.176214	0.376	0.1870844076676145
15	3	3	exp	G001418655	0.175811	0.37779	0.17763421029249132
15	3	3	exp	G001419695	0.183556	0.29766	0.20054440766761453
15	3	3	exp	G001419745	0.185858	0.33933	0.1861186679156634
15	3	3	exp	G001493375	0.211611	0.22289	0.23304231569697664
15	3	3	exp	G001509795	0.179454	0.33448	0.17947440766761452
15	3	3	exp	G001511815	0.181345	0.38514	0.1812844076676145
15	3	3	exp	G001513975	0.169216	0.38248	0.18126440766761448
15	3	3	exp	G001514045	0.174456	0.3755	0.1876944076676145
15	3	3	exp	G001611795	0.177422	0.36921	0.18286440766761455
15	3	3	exp	G001646665	0.186442	0.33343	0.1823821697138502
15	3	3	exp	G001654495	0.184125	0.33562	0.18457440766761452
15	3	3	exp	G001660045	0.181878	0.34901	0.19008440766761453
15	3	3	exp	G001693675	0.195579	0.28476	0.21222216971385022
15	3	3	exp	G001729485	0.113655	0.58158	0.11255207298525455
15	3	3	exp	G001746425	0.194845	0.29726	0.19973216971385022
15	3	3	exp	G001750785	0.194705	0.29179	0.19646216971385022
15	3	3	exp	G001751375	0.206385	0.24095	0.23770231569697664
15	3	3	exp	G001905365	0.189372	0.3076	0.18643004379193662
15	3	3	exp	G900090125	0.203967	0.23582	0.23702231569697663
15	3	3	exp	G900142575	0.20585	0.27426	0.22571231569697664
15	3	4	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	3	4	uniform	G000009765	0.152173	0.59749	0.15014689884688823
15	3	4	uniform	G000010605	0.178427	0.44767	0.19968616065724354
15	3	4	uniform	G000091305	0.142083	0.67749	0.14462605108693632
15	3	4	uniform	G000092385	0.185989	0.44701	0.22624616065724357
15	3	4	uniform	G000147815	0.187602	0.43009	0.22500616065724355
15	3	4	uniform	G000156435	0.155917	0.54477	0.15477280231786406
15	3	4	uniform	G000158915	0.185046	0.44495	0.23213616065724357
15	3	4	uniform	G000158935	0.157245	0.57214	0.15903280231786407
15	3	4	uniform	G000158955	0.153287	0.58119	0.15883280231786406
15	3	4	uniform	G000163875	0.184422	0.42358	0.22077616065724354
15	3	4	uniform	G000203835	0.158338	0.58035	0.15909280231786407
15	3	4	uniform	G000204605	0.165971	0.50445	0.1619575053912861
15	3	4	uniform	G000213055	0.186939	0.38459	0.21763616065724356
15	3	4	uniform	G000225525	0.188308	0.04188	0.15067483915670102
15	3	4	uniform	G000240165	0.192618	0.37268	0.22855616065724355
15	3	4	uniform	G000242715		0.17485904283205356
15	3	4	uniform	G000253235	0.175799	0.46294	0.19195616065724352
15	3	4	uniform	G000317595	0.142825	0.63398	0.14098381953584935
15	3	4	uniform	G000331005	0.155154	0.6322	0.16657750539128607
15	3	4	uniform	G000342125	0.186062	0.38753	0.20997616065724356
15	3	4	uniform	G000349325	0.152164	0.61454	0.14969483915670104
15	3	4	uniform	G000373565	0.208826	0.01509	0.18274616065724358
15	3	4	uniform	G000373665	0.200103	0.03441	0.23329616065724354
15	3	4	uniform	G000375725	0.224148	0.03271	0.19907616065724354
15	3	4	uniform	G000376565	0.152974	0.63686	0.16032750539128607
15	3	4	uniform	G000380165	0.153111	0.00027	0.27126616065724357
15	3	4	uniform	G000381025	0.199921	0.28693	0.26914616065724356
15	3	4	uniform	G000384175	0.218722	0.02604	0.19199616065724356
15	3	4	uniform	G000424785	0.195928	0.34102	0.25237616065724355
15	3	4	uniform	G000424825	0.193436	0.34187	0.23545616065724356
15	3	4	uniform	G000424845	0.194441	0.29333	0.24739616065724357
15	3	4	uniform	G000424965	0.194681	0.31085	0.25237616065724355
15	3	4	uniform	G000426325	0.189656	0.3345	0.2282861606572435
15	3	4	uniform	G000429085	0.175589	0.42362	0.19739616065724355
15	3	4	uniform	G000444875	0.157724	0.55208	0.14420904283205355
15	3	4	uniform	G000497405	0.192876	0.29305	0.2577861606572436
15	3	4	uniform	G000497425	0.182369	0.44096	0.20811616065724353
15	3	4	uniform	G000497445	0.157326	0.55542	0.15815904283205356
15	3	4	uniform	G000695235	0.185264	0.41734	0.21003616065724356
15	3	4	uniform	G000716215	0.147149	0.63765	0.14914019129180656
15	3	4	uniform	G000716675	0.172282	0.50208	0.17180616065724358
15	3	4	uniform	G000716805	0.159222	0.59238	0.1666986360514141
15	3	4	uniform	G000717025	0.180398	0.42248	0.20382616065724354
15	3	4	uniform	G000717345	0.18196	0.41819	0.20357616065724354
15	3	4	uniform	G000717745	0.182026	0.42582	0.21128616065724354
15	3	4	uniform	G000718015	0.185273	0.3873	0.20699616065724358
15	3	4	uniform	G000718095	0.182093	0.44771	0.20287616065724354
15	3	4	uniform	G000718315	0.163025	0.52448	0.15586904283205355
15	3	4	uniform	G000718595	0.175868	0.43993	0.19332616065724356
15	3	4	uniform	G000718635	0.184907	0.41264	0.20918616065724355
15	3	4	uniform	G000718985	0.18724	0.34179	0.23820616065724354
15	3	4	uniform	G000719135	0.200813	0.31503	0.2598561606572436
15	3	4	uniform	G000719265	0.182644	0.40823	0.20454616065724357
15	3	4	uniform	G000719335	0.180234	0.44758	0.20247616065724355
15	3	4	uniform	G000719955	0.178901	0.41314	0.19243616065724356
15	3	4	uniform	G000720455	0.179827	0.43203	0.20980616065724356
15	3	4	uniform	G000720475	0.173233	0.46828	0.17990616065724357
15	3	4	uniform	G000721105	0.145197	0.63971	0.14227019129180657
15	3	4	uniform	G000721235	0.161198	0.55007	0.15533280231786406
15	3	4	uniform	G000721265	0.187245	0.37056	0.22672616065724355
15	3	4	uniform	G000721275	0.177337	0.46567	0.19666616065724354
15	3	4	uniform	G000721445	0.197684	0.35824	0.24872616065724354
15	3	4	uniform	G000725795	0.162276	0.48765	0.15754904283205357
15	3	4	uniform	G000745345	0.193782	0.34367	0.24042616065724354
15	3	4	uniform	G000802245	0.166528	0.46323	0.17520904283205357
15	3	4	uniform	G000818195	0.22037	0.03015	0.20687616065724354
15	3	4	uniform	G000819545	0.178116	0.12978	0.16362577088730276
15	3	4	uniform	G000827005	0.175749	0.4454	0.19245616065724355
15	3	4	uniform	G000830005	0.176514	0.47025	0.18937616065724355
15	3	4	uniform	G000935125	0.182611	0.39376	0.20300616065724353
15	3	4	uniform	G000938975	0.186268	0.44601	0.22155616065724354
15	3	4	uniform	G000964305	0.195079	0.32441	0.2525161606572435
15	3	4	uniform	G000968255	0.152966	0.60665	0.15232689884688824
15	3	4	uniform	G000993785	0.196489	0.30458	0.25177616065724356
15	3	4	uniform	G001005085	0.155089	0.62184	0.15611904283205355
15	3	4	uniform	G001011035	0.197343	0.39232	0.24222616065724356
15	3	4	uniform	G001013905	0.158967	0.54834	0.14899280231786405
15	3	4	uniform	G001083795	0.202216	0.32769	0.2595761606572436
15	3	4	uniform	G001187435	0.185327	0.38707	0.20748616065724357
15	3	4	uniform	G001278075	0.176973	0.45739	0.20501616065724354
15	3	4	uniform	G001279695	0.174771	0.45928	0.19826616065724356
15	3	4	uniform	G001279725	0.180911	0.40363	0.21282616065724352
15	3	4	uniform	G001279985	0.156727	0.56538	0.15361280231786403
15	3	4	uniform	G001298575	0.160424	0.57245	0.1635675053912861
15	3	4	uniform	G001418335	0.15776	0.5534	0.16315863605141412
15	3	4	uniform	G001418415	0.160219	0.50856	0.16136280231786407
15	3	4	uniform	G001418465	0.171066	0.49402	0.17434616065724354
